 0.91493322 0.91493322 1.         0.64214294 0.59265331 0.91493322
 0.813998   0.81482041 0.75155017 0.72958446 0.55937309 0.47303587
 0.4689596  0.46715632 0.39970103 0.39047271 0.38327019 0.35350927
 0.34257124 0.32747876 0.32470644 0.3218488  0.20404731]"
"[0.99467593 0.98895713 0.79104583 0.8758022  0.79102402 1.
 0.87582129 0.79102402 0.56889477 0.55448503 0.79261362 0.65517795
 0.76884949 0.76063899 0.4798796  0.54262843 0.4294053  0.41188943
 0.39354868 0.30491127 0.36411915 0.29024591 0.24524542 0.22304545]"
"[0.89233437 1.         0.78929884 0.72167776 0.72167776 0.72167776
 0.76434191 0.76434191 0.72167776 0.76492626 0.72167776 0.80700606
 0.80700606 0.76434191 0.72167776 0.78929884 0.86427057 0.72167776
 0.76434191 0.60923058 0.60406172 0.57341007 0.70964475 0.72167776
 0.52446602 0.76434191 0.72240007 0.53673612 0.50890433 0.58414198
 0.4494371  0.44109343 0.39565863 0.37987657 0.34155319 0.3203137
 0.23565809 0.21883651 0.17438814 0.14759372]"
"[1.         0.93679255 0.60587071 0.47779672 0.45836586 0.44553689
 0.42472382 0.42472382 0.36210193 0.36210193 0.16387892 0.2950693
 0.18948652 0.20123125 0.20807124 0.33266101 0.35018613 0.07508226
 0.26015804]"
"[0.98063554 1.         0.80565379 0.7933352  0.87321202 0.81571881
 0.82422866 0.81571881 0.7244087  0.71680515 0.71680515 0.71680515
 0.71680515 0.71680515 0.76291223 0.77122792 0.71680515 0.71680515
 0.89762825 0.71680515 0.71680515 0.80565379 0.7933352  0.77745378
 0.77745378 0.77745378 0.75507017 0.77745378 0.77745378 0.84391882
 0.71680515 0.79840207 0.74018695 0.71680515 0.67350559 0.71680515
 0.69438674 0.7316402  0.7288652  0.62800021 0.70094282 0.67331171
 0.69556001 0.62265867 0.63171681 0.62459338]"
"[0.85074317 0.99896622 1.         0.95492644 0.80465322 0.79533105
 0.78430526 0.75343312 0.96838849 0.75341339 0.68697548 0.68697548
 0.68697548 0.72514601 0.53930139 0.72889313 0.68697548 0.61605105
 0.46109422 0.63678815 0.44314309 0.42345114 0.41947113 0.41834406
 0.37360743 0.37051871 0.45186057 0.31199075 0.29708983]"
"[1.         0.95331439 0.96369692 0.83263385 0.85994318 0.89434887
 0.78594824 0.73761204 0.71447961 0.69436006 0.78594824 0.78594824
 0.80589694 0.67159384 0.83263385 0.79390459 0.80479105 0.71571191
 0.57371317 0.54198156 0.65153222 0.62714291 0.59299853 0.43908474
 0.41454873 0.40320606 0.40114407 0.37707104 0.36204163 0.33038543
 0.32245238 0.24675221 0.18674243 0.18674243 0.14798987]"
[1.         0.99746633 0.88464788 0.22160543 0.        ]
[1.         0.95783347 0.18633483]
"[1.         1.         0.98225627 0.92713921 0.92713921 0.92713921
 0.92713921 0.92713921 1.         0.87202216 0.95938063 0.92713921
 0.87563323 0.92713921 0.98265218 0.87202216 0.87202216 0.92713921
 0.87202216 0.87202216 0.92713921 0.69358136 0.87460957 0.89339008
 0.87202216 0.92713921 0.84917397 0.80937409 0.84141999 0.86202559
 0.81502349 0.76844511 0.74556778 0.71113056 0.71022166 0.69836928
 0.60652025 0.67313361 0.57839043 0.54046374 0.73919572 0.66742224
 0.52272002]"
"[0.95661553 0.83664076 1.         0.79664916 0.83664076 0.74346482
 0.74304277 0.69943055 0.69713258 0.83664076 0.81279043 0.7351416
 0.66490852 0.44712722 0.41319458]"
"[0.92221065 0.92221065 0.92221065 0.86336528 1.         1.
 0.70123827 0.86336528 0.78720287 0.59122673 0.61291818 0.67439477
 0.60262316 0.60579077 0.53827066 0.45980485 0.42650698 0.39428986
 0.34020625 0.32126228 0.09326771 0.24997087]"
"[1.         0.90468922 0.80191775 0.51533498 0.36427096 0.33518053
 0.36427096 0.36038163 0.2463748  0.19478964 0.23383979 0.33673725
 0.18144099 0.09531078 0.1861844  0.07553201 0.07553201 0.04765539
 0.20931761 0.07553201 0.         0.         0.        ]"
"[0.97862935 0.90021812 0.99916208 0.90021812 0.99916208 0.99919628
 0.97862935 0.9496901  0.90021812 1.         0.90021812 0.90021812
 0.98065996 0.90021812 0.82689411 0.73638713 0.77263838 0.90021812
 0.70699113 0.5854747  0.83023812 0.82327893 0.57231319 0.61244574
 0.69576483 0.62542732 0.6362922  0.61113462 0.58553331 0.50889637
 0.43791354 0.42471509 0.42010878 0.25576642 0.24275359 0.24955616]"
"[0.97323143 0.84519008 1.         0.87350046 0.9325919  0.90033449
 0.90033449 0.9325919  0.96323107 0.89548702 0.840797   0.70107215
 0.8810169  0.9325919  0.89522738 0.88746992 0.77465319 0.72758308
 0.81386502 0.77916424 0.72256398 0.64430017 0.64335147 0.58186768
 0.57806822 0.52876397 0.5200367  0.48278307 0.48129599 0.49441285
 0.49536184 0.51922549]"
"[0.95036506 0.92103493 0.87840739 1.         0.84225937 0.81084434
 0.78590883 0.78590883 0.78590883 0.74328129 0.74328129 0.74328129
 0.74328129 0.74328129 0.74328129 0.74328129 0.7464944  0.74328129
 0.74328129 0.78590883 0.81084434 0.74328129 0.74328129 0.81084434
 0.74328129 0.85347188 0.59368319 0.63187939 0.72553563 0.74328129
 0.71906762 0.66317636 0.56888766 0.52123315 0.49383842 0.4742765
 0.46648368 0.46234994 0.69292284 0.5567381  0.53775362 0.48192527
 0.50727247 0.4721204 ]"
"[1.         0.86664293 1.         0.82219058 0.82219058 0.86664293
 0.91109529 0.82219058 0.86664293 0.82219058 0.96985811 0.82219058
 0.82219058 0.82219058 0.82219058 0.82219058 0.82219058 0.82219058
 0.83620058 0.63108607 0.82219058 0.82219058 0.69571989 0.79694045
 0.72370814 0.76967677 0.75931079 0.75305775 0.72721187 0.58497327
 0.67889141 0.69420388 0.67944002 0.67098198 0.64724906 0.56244877
 0.63848312 0.66211395 0.63625082 0.62766343 0.63884118 0.59555226
 0.59796665 0.60451717]"
"[1.         0.99946238 0.96837664 0.97078126 0.7579602  0.6861981
 0.6861981  0.6861981  0.63234293 0.6861981  0.79971708 0.6861981
 0.6861981  0.82202863 0.6861981  0.6861981  0.56704952 0.6861981
 0.6861981  0.49433789 0.49245434 0.58588822 0.54435054 0.46442213
 0.43928374 0.529523   0.55583731 0.58850319 0.57127908 0.59409427
 0.5181238  0.40245422 0.38113378 0.3687644  0.35578456 0.4503645
 0.34204792 0.3327272  0.30879616 0.30583997 0.38520607]"
"[1.         0.88426686 0.78216579 0.94084155 0.74426085 0.72212881
 0.74426085 0.68429385 0.68429385 0.89327763 0.72212881 0.77214392
 0.72212881 0.72212881 0.72212881 0.68429385 0.68429385 0.66752138
 0.55838869 0.59235502 0.54587919 0.74581383 0.51962424 0.58276866
 0.62276142 0.61556259 0.59120572 0.56576915 0.52950933 0.53690949
 0.49841972 0.47470221 0.49528899 0.45577672 0.55254744 0.60265846
 0.62545216 0.50187638 0.41750125 0.4155951  0.39237461]"
"[0.94513332 1.         0.94513332 1.         0.70720428 0.76871116
 0.8335274  0.70502564 0.5797765  0.38218945]"
"[1.         0.68638211 0.64818146 0.45482813 0.43849694 0.41000192
 0.43849694 0.23557966 0.26020503 0.38776762 0.38776762 0.15218796
 0.23845011 0.18772079 0.1424152  0.11778983 0.13113339 0.10145864
 0.23845011 0.25364659 0.05072932 0.05072932 0.05072932 0.05072932
 0.30772857 0.17549461 0.08040407 0.10145864 0.10145864 0.05072932
 0.         0.         0.        ]"
"[1.         0.9919211  0.92882956 0.81441154 0.86651722 0.92103815
 0.90820527 0.9762706  0.73544968 0.76100622 0.69176051 0.79320364
 0.59972439 0.76100622 0.69527825 0.73544968 0.69381089 0.73544968
 0.48222136 0.623253   0.34570764 0.33792311 0.26778334 0.20288626
 0.08737836]"
"[1.         0.94459943 0.94459943 0.93547692 0.87759181 0.87759181
 1.         0.84989153 0.80253757 0.80253757 0.80253757 0.87759181
 0.68189432 0.66619634 0.64145901 0.70036215 0.50625499 0.57716321
 0.54035505 0.50034441 0.49282525 0.48205892 0.48099051 0.46271864
 0.45069925 0.44666813 0.4238787  0.40949133 0.38805412 0.38397067
 0.37470658 0.34923726 0.34586288 0.33856878 0.32235515 0.31182399]"
"[1.         0.95736546 0.96142176 0.94848312 0.75630352 0.75630352
 0.75630352 0.75630352 0.94442006 0.96173065 0.75630352 0.75630352
 0.75630352 0.75630352 0.83426768 0.80549343 0.75630352 0.75630352
 0.54542393 0.6514452  0.47312754 0.65016783 0.51098566 0.5505479
 0.60433207 0.61467001 0.44102614 0.42554447 0.40979707 0.38804659
 0.37528738 0.36652442 0.35745259 0.28566328 0.17016914]"
"[0.89394013 1.         0.89394013 0.77110415 0.6663699  0.7075422
 0.68715083 0.54081271 0.79369455 0.41422176 0.38675523 0.36046328
 0.34687858 0.28295585 0.29369104]"
"[0.92200593 0.92200593 0.92200593 1.         0.92200593 1.
 0.97124128 0.92200593 1.         0.96229087 0.92347007 0.6732749
 0.62055047 0.84484511 0.59157194 0.65181214 0.45982142 0.38513492
 0.36248775 0.2748292 ]"
"[0.95034962 0.91586071 0.88264256 1.         0.83042391 0.80543525
 0.80543525 0.80543525 0.80543525 0.76271685 0.76271685 0.83042391
 0.76271685 0.76271685 0.76271685 0.80595921 0.69659168 0.58532565
 0.60835974 0.68167253 0.62889374 0.48119897 0.49013835 0.63972322
 0.64211551 0.69628067 0.56438423 0.61740686 0.6250059  0.54523288
 0.531076   0.51302572 0.49104184 0.50079781 0.48334089 0.48913338
 0.4510797  0.43628747 0.4308636  0.42802089 0.39362097 0.37678393]"
"[0.8734646  0.84853943 0.88294072 0.83085473 0.93375917 0.80592956
 0.80592956 0.80592956 0.80592956 0.76331969 0.80815699 0.8911493
 1.         0.80592956 0.80592956 0.88294072 0.80592956 0.80592956
 0.80592956 0.87522273 0.80592956 0.80592956 0.76188598 0.64282185
 0.80592956 0.62796571 0.77121503 0.76331969 0.74565623 0.73966232
 0.66556335 0.68324804 0.70324705 0.69778459 0.55465194 0.60809898
 0.62595985]"
"[0.87123716 0.82694143 0.86071508 1.         0.82694143 0.95174611
 0.77852786 0.82694143 0.8971485  0.82694143 0.71169079 0.66791615
 0.82694143 0.63924502 0.82694143 0.82694143 0.7998188  0.68738826
 0.82694143 0.53872804 0.57883153 0.77461262 0.76428319 0.73683914
 0.75805216 0.53744637 0.69940551 0.5865039  0.52765696 0.51303942
 0.51278881 0.49133249 0.48130557 0.46769294 0.4535176  0.42976481
 0.42718164 0.32668274]"
"[0.95845085 1.         0.95845085 0.87701408 0.77023943 0.65307428
 0.51526977 0.48223196 0.48223196 0.41092604 0.42997913 0.45885096
 0.16563758 0.23636895 0.20901135 0.10450568 0.15675851 0.21789041
 0.35570361 0.08281879 0.05225284 0.21789041 0.28696491 0.28353773
 0.         0.        ]"
"[1.         0.91232717 0.82687357 0.95460561 0.7659299  0.82687357
 0.7659299  0.82687357 0.7659299  0.7659299  0.80438107 0.7659299
 0.7659299  0.7659299  0.6258466  0.7659299  0.61874255 0.84283225
 0.61564967 0.74539948 0.57226981 0.74865995 0.72222492 0.51514092
 0.67326965 0.65737574 0.68296526 0.65522206 0.55722157 0.54285558
 0.55603875 0.48231291 0.47986222 0.47155968 0.45865132 0.4999938
 0.44603029 0.43782052 0.42440666 0.4105031  0.4077219 ]"
"[1.         0.82057436 0.77773668 0.7740667  0.7740667  0.7740667
 0.7740667  0.84777959 0.94616547 0.79550666 0.87799544 0.7740667
 0.78421974 0.73635057 0.5470601  0.51681349 0.68927494 0.56309347
 0.49476869 0.46796216 0.7191247  0.61586742 0.62045688 0.62452153
 0.55974224 0.55332329 0.47594164 0.54211297 0.55733406 0.5180744
 0.49904899 0.47726595 0.46707764 0.46435188 0.4264717  0.38618936
 0.37735111 0.36310176 0.3568265  0.3413592 ]"
"[1.         0.9164218  0.91640928 0.96914915 0.91640928 0.86562214
 0.91640928 0.7440861  0.91730222 0.91640928 0.64790006 0.51560784
 0.50247793 0.48557677 0.4825565  0.47583853 0.43244968 0.32433688
 0.32433688 0.27875144]"
"[0.99903788 0.99903788 0.94609045 0.99903788 0.75920276 1.
 0.70906634 0.65581263 0.77310621 0.70932455 0.81655518 0.66392571
 0.6375881  0.60451973 0.58961417 0.58537343 0.56563842 0.54655627
 0.53810404 0.49843215 0.45099245 0.44028422 0.24138473 0.19657915]"
"[1.         0.88426686 0.78216579 0.94084155 0.74426085 0.72212881
 0.74426085 0.68429385 0.68429385 0.89327763 0.72212881 0.77214392
 0.72212881 0.72212881 0.72212881 0.68429385 0.68429385 0.66752138
 0.55838869 0.59235502 0.54587919 0.74581383 0.51962424 0.58276866
 0.62276142 0.61556259 0.59120572 0.56576915 0.52950933 0.53690949
 0.49841972 0.47470221 0.49528899 0.45577672 0.55254744 0.60265846
 0.62545216 0.50187638 0.41750125 0.4155951  0.39237461]"
"[1.         0.86871366 0.99927629 0.8126371  0.77300807 0.75252821
 0.8126371  0.80601306 0.71163153 0.71019754 0.71019754 0.74982657
 0.71151031 0.74982657 0.7894556  0.8022133  0.74982657 0.8022133
 0.85684238 0.71019754 0.71019754 0.65766724 0.71670727 0.71019754
 0.74263998 0.6382072  0.61183207 0.4493652  0.64805798 0.5829366
 0.6295876  0.59609823 0.45182694 0.47726704 0.46109425 0.49259642
 0.41153891 0.3468152 ]"
"[1.         0.99377038 0.95241076 0.82209205 0.82209205 0.63707249
 0.81136845 0.79390278 0.58531165 0.53564516 0.51788232 0.49866789
 0.54339793 0.48434584 0.40618399 0.31807351 0.27863653 0.30618973]"
"[0.95743424 0.86356235 1.         0.79714624 0.76969047 0.84408218
 0.72275453 0.54585617 0.53435554 0.64583819 0.71424251 0.45153407
 0.37388158 0.45948098 0.26070986 0.21796376 0.09387188]"
"[1.         0.86402219 0.81141879 0.81141879 0.86402219 0.6992213
 0.52285565 0.63382719 0.48470451 0.37502452 0.33255491 0.18197786]"
"[1.         0.90958262 0.98843398 0.86834595 0.75257999 0.75257999
 0.98649191 0.77670189 0.82710928 0.71940863 0.79381666 0.71134332
 0.71134332 0.71134332 0.71134332 0.71134332 0.71134332 0.71134332
 0.71134332 0.71134332 0.71134332 0.71134332 0.8816237  0.81105246
 0.77670189 0.75257999 0.71134332 0.75257999 0.79529739 0.77670189
 0.71134332 0.71134332 0.82307903 0.71134332 0.77670189 0.79381666
 0.75257999 0.75257999 0.79092207 0.71134332 0.73269834 0.73218146
 0.71134332 0.79927703 0.71134332 0.75257999 0.71134332 0.71134332
 0.75257999]"
"[1.         0.90295448 0.81709354 0.80580134 0.82205103 0.70611987
 0.6929763  0.70611987 0.74905035 0.70611987 0.83866611 0.70887525
 0.74905035 0.73123259 0.74905035 0.6631894  0.61882359 0.54374793
 0.70611987 0.70611987 0.63213263 0.73123259 0.51510516 0.61065607
 0.66446613 0.63860235 0.63690172 0.48426393 0.65540409 0.50125436
 0.60266431 0.64539196 0.52793704 0.56807409 0.51228731 0.56345248
 0.5600826  0.55247292 0.5286952  0.47808879]"
[1.]
"[0.9186899  0.86411551 0.95912327 0.81154822 0.81154822 0.81154822
 0.95912327 0.81154822 0.81154822 0.81154822 0.81154822 0.81154822
 0.81154822 0.81154822 0.81154822 0.8798811  0.86411551 1.
 0.81154822 0.86411551 0.81154822 0.89486541 0.81154822 0.81154822
 0.81154822 0.81154822 0.81154822 0.81154822 0.58880095 0.82811499
 0.68664531 0.81243801 0.74860773 0.69530046 0.6992312  0.72979309
 0.63837834 0.73718629 0.69811896 0.67812401 0.66018736 0.59426916
 0.5786465 ]"
"[1.         0.83877779 0.83890607 0.83877779 0.932813   0.83877779
 0.68877244 0.68892529 0.46301516 0.46444213 0.4767005  0.4767005
 0.38349316 0.38349316 0.18207544 0.21905775 0.27064406 0.17245407
 0.38349316 0.19049077 0.09320734 0.30179295 0.20782588 0.13981101
 0.16707241 0.14773014 0.04660367 0.29028582 0.07386507 0.        ]"
"[0.99047589 0.94968567 0.94470965 0.94295287 1.         0.85170356
 0.85170356 0.84263212 0.83190289 0.80184191 0.80184191 0.77798116
 0.77798116 0.73719095 0.73719095 0.73719095 0.73719095 0.73719095
 0.73719095 0.73719095 0.73719095 0.86649287 0.85956159 0.73719095
 0.53956957 0.62597065 0.5256725  0.61974874 0.59843953 0.60569648
 0.54052479 0.55868896 0.51136613 0.47773896 0.48392692 0.4800099
 0.4602396  0.44449461 0.41452613 0.40703375 0.40267714 0.39891686
 0.39871567 0.36688161]"
"[0.99990016 0.99976685 0.99976685 1.         0.99976685 0.99983353
 0.88031825 0.70106401 0.48383371 0.46002857 0.51818654 0.42276391
 0.32465768 0.15694397 0.        ]"
"[1.         0.92730338 0.92260889 0.75769339 0.73176641 0.7809977
 0.81583566 0.63817645 0.63817645 0.67801543 0.56046904 0.65419574
 0.53507114 0.63817645 0.63817645 0.62159098 0.46995834 0.45033109
 0.43939555 0.43752285 0.41341748 0.61554637 0.40505956 0.38802292
 0.52347268 0.58182127 0.57621714 0.52570241 0.45458074 0.40897163
 0.33417005]"
"[1.         0.75620604 0.75620604 0.7166219  0.71588298 0.71588298
 0.84983329 0.70117638 0.67555992 0.67555992 0.59969237 0.59741773
 0.73947046 0.67555992 0.57485099 0.65877378 0.65927117 0.58234187
 0.49476408 0.51474376 0.61667234 0.48391932 0.5243558  0.50167484
 0.48682585 0.65265493 0.59978541 0.65317165 0.47689864 0.47989458
 0.4787736  0.67555992 0.56171878 0.48111363 0.57321685 0.44969425]"
"[1.         1.         0.96748291 0.7543241  0.91154671 0.91149564
 0.66253976 0.75153934 0.42999281 0.3980994  0.42683318 0.24526715
 0.25259585 0.14434439 0.08850436 0.05584003 0.25259585 0.22824406
 0.         0.        ]"
"[1.         0.92061084 0.89163769 0.90287681 0.83515338 0.83515338
 0.83515338 0.83515338 0.79242465 0.79242465 0.79242465 0.83515338
 0.93436641 0.79242465 0.83515338 0.93239819 0.83515338 0.86014808
 0.83515338 0.83515338 0.83515338 0.79242465 0.83515338 0.94024176
 0.83515338 0.83515338 0.83515338 0.83515338 0.79242465 0.65381804
 0.63593477 0.82518566 0.70134544 0.79970667 0.62822132 0.7681537
 0.74385775 0.78467593 0.72670736 0.68729581 0.69439568 0.69402552
 0.71212951 0.7002305  0.64707964]"
"[0.93965747 0.94813544 0.81916546 0.94813544 0.9440212  0.86905786
 1.         0.67503398 0.92596417 0.86905786 0.79399749 0.74008789
 0.84647882 0.67839879 0.78013738 0.60968888 0.63873815 0.53027862
 0.65267487 0.64175747 0.74157125 0.47886984 0.63859693 0.32625431
 0.29935438]"
"[1.         0.8984116  0.80802755 0.80802755 0.80802755 0.80802755
 0.96706251 0.80802755 0.85348825 0.8496683  0.86072934 0.73581503
 0.85321958 0.58017622 0.81572939 0.78293665 0.67015833 0.73716495
 0.54018503 0.56952052 0.46424094 0.56395229 0.42749087 0.41463347
 0.33329297 0.19197245]"
"[1.         0.94062216 0.92282355 0.60840708 0.75333102 0.71637623
 0.56587773 0.60682986 0.6234812  0.56692124 0.47578185 0.43830558
 0.42904202 0.36903369 0.27248866 0.26883957 0.2055973 ]"
